species	type_var	chromosome	start	end	gff_upmost_parent	gene_name	Scerevisiae_orthologs	selection_score_S	fdr_p_S	orthofinder_orthocluster	n_types_vars_in_species_orthogroup	n_species_orthogroup	description	biological_process_GO	molecular_function_GO	cellular_component_GO	fraction_clusters_w_selection	fraction_strains_w_selection	total_number_clusters	total_number_strains	significant_selection
Candida_auris	SNP	PEKT02000007_C_auris_B8441	526432	529107	gene-B9J08_002836		MNR2	0.5	0.0	OG0001440	1	3	Ortholog(s) have magnesium ion transmembrane transporter activity, role in cellular magnesium ion homeostasis and fungal-type vacuole membrane, vacuole-mitochondrion membrane contact site localization	GO:0010961 (cellular magnesium ion homeostasis), GO:0030001 (metal ion transport), GO:0055085 (transmembrane transport), GO:1903830 (magnesium ion transmembrane transport)	GO:0015095 (magnesium ion transmembrane transporter activity), GO:0046873 (metal ion transmembrane transporter activity)	GO:0000329 (fungal-type vacuole membrane), GO:0016020 (membrane), GO:1990816 (vacuole-mitochondrion membrane contact site)	0.5	0.5	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	1866277	1867968	gene-B9J08_003498		JJJ1	0.5	0.0	OG0003672	1	1	Ortholog(s) have ATPase activator activity, role in endocytosis, rRNA processing, ribosomal large subunit biogenesis, ribosomal large subunit export from nucleus and cytoplasm, cytosol, nucleolus localization	GO:0000055 (ribosomal large subunit export from nucleus), GO:0006364 (rRNA processing), GO:0006897 (endocytosis), GO:0042273 (ribosomal large subunit biogenesis)	GO:0001671 (ATPase activator activity), GO:0003676 (nucleic acid binding), GO:0008270 (zinc ion binding)	GO:0005730 (nucleolus), GO:0005737 (cytoplasm), GO:0005829 (cytosol)	0.5	0.5	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	2613896	2618731	gene-B9J08_003845			0.5	0.0	OG0005546	1	1	Protein of unknown function				0.5	0.5	4	720	True
Candida_auris	SNP	PEKT02000005_C_auris_B8441	113317	114567	gene-B9J08_001996			0.49720670391061456	0.0	OG0003795	1	1	Has domain(s) with predicted oxidoreductase activity and role in oxidation-reduction process		GO:0016491 (oxidoreductase activity)		0.5	0.49444444444444446	4	720	True
Candida_auris	SNP	PEKT02000001_C_auris_B8441	234020	234859	gene-B9J08_000106		ATP10	0.49224259520451336	0.0	OG0002029	1	1	Ortholog(s) have unfolded protein binding activity, role in mitochondrial proton-transporting ATP synthase complex assembly and integral component of mitochondrial membrane, mitochondrial inner membrane localization	GO:0033615 (mitochondrial proton-transporting ATP synthase complex assembly)	GO:0051082 (unfolded protein binding)	GO:0005743 (mitochondrial inner membrane), GO:0032592 (integral component of mitochondrial membrane)	0.5	0.4847222222222222	4	720	True
Candida_auris	SNP	PEKT02000002_C_auris_B8441	74835	77490	gene-B9J08_000534		ELG1	0.4915254237288135	0.0	OG0002652	1	1	Ortholog(s) have chromatin binding activity	GO:0000724 (double-strand break repair via homologous recombination), GO:0006261 (DNA-dependent DNA replication), GO:0007064 (mitotic sister chromatid cohesion), GO:0010526 (negative regulation of transposition, RNA-mediated), GO:0090618 (DNA clamp unloading)	GO:0003682 (chromatin binding), GO:0005524 (ATP binding), GO:0016887 (ATP hydrolysis activity)	GO:0031391 (Elg1 RFC-like complex)	0.5	0.48333333333333334	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	2552155	2553384	gene-B9J08_003815		PNT1	0.438177874186551	0.0	OG0005115	1	2	Ortholog(s) have role in protein insertion into mitochondrial inner membrane from matrix and integral component of mitochondrial inner membrane localization	GO:0032979 (protein insertion into mitochondrial inner membrane from matrix)		GO:0005743 (mitochondrial inner membrane), GO:0031305 (integral component of mitochondrial inner membrane)	1.0	0.28055555555555556	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	594831	598472	gene-B9J08_002861		RSE1	0.4364820846905537	0.0	OG0002102	1	1	Ortholog(s) have U2 snRNA binding activity, role in mRNA splicing, via spliceosome, spliceosomal complex assembly and U2 snRNP, U2-type prespliceosome localization	GO:0000245 (spliceosomal complex assembly), GO:0000398 (mRNA splicing, via spliceosome)	GO:0003676 (nucleic acid binding), GO:0005515 (protein binding), GO:0030620 (U2 snRNA binding)	GO:0005634 (nucleus), GO:0005686 (U2 snRNP), GO:0071004 (U2-type prespliceosome)	1.0	0.2791666666666667	4	720	True
Candida_auris	SNP	PEKT02000003_C_auris_B8441	198673	200808	gene-B9J08_001156		GUS1	0.4312796208530806	0.0	OG0002771	1	1	Ortholog(s) have glutamate-tRNA ligase activity, role in glutamyl-tRNA aminoacylation and cytoplasm, cytoplasmic stress granule, methionyl glutamyl tRNA synthetase complex, mitochondrion localization	GO:0006412 (translation), GO:0006418 (tRNA aminoacylation for protein translation), GO:0006424 (glutamyl-tRNA aminoacylation), GO:0043039 (tRNA aminoacylation)	GO:0000166 (nucleotide binding), GO:0004812 (aminoacyl-tRNA ligase activity), GO:0004818 (glutamate-tRNA ligase activity), GO:0005524 (ATP binding)	GO:0005737 (cytoplasm), GO:0005739 (mitochondrion), GO:0010494 (cytoplasmic stress granule), GO:0017102 (methionyl glutamyl tRNA synthetase complex)	0.5	0.37916666666666665	4	720	True
Candida_auris	SNP	PEKT02000009_C_auris_B8441	444011	447136	gene-B9J08_004651		SDD3	0.43037974683544306	0.0	OG0002011	1	1	Has domain(s) with predicted metal ion binding activity		GO:0046872 (metal ion binding)		0.5	0.37777777777777777	4	720	True
Candida_auris	SNP	PEKT02000004_C_auris_B8441	514393	517611	gene-B9J08_001768		MDM1	0.4142091152815014	0.0	OG0001895	1	1	Ortholog(s) have phosphatidylinositol-3-phosphate binding activity, role in mitochondrion inheritance, nucleus inheritance, vacuole-ER tethering and nucleus-vacuole junction localization	GO:0000001 (mitochondrion inheritance), GO:0007154 (cell communication), GO:0038032 (termination of G protein-coupled receptor signaling pathway), GO:1990854 (vacuole-ER tethering)	GO:0032266 (phosphatidylinositol-3-phosphate binding), GO:0035091 (phosphatidylinositol binding)	GO:0071561 (nucleus-vacuole junction)	0.75	0.2861111111111111	4	720	True
Candida_auris	SNP	PEKT02000009_C_auris_B8441	515828	518029	gene-B9J08_004686			0.4112903225806452	0.0	OG0001155	1	1	Protein of unknown function				0.75	0.2833333333333333	4	720	True
Candida_auris	SNP	PEKT02000010_C_auris_B8441	699971	701947	gene-B9J08_005222		RIX1	0.40688259109311736	0.0	OG0003595	1	1	Ortholog(s) have chromatin binding activity	GO:0000027 (ribosomal large subunit assembly), GO:0006267 (pre-replicative complex assembly involved in nuclear cell cycle DNA replication), GO:0006364 (rRNA processing), GO:0030174 (regulation of DNA-dependent DNA replication initiation)	GO:0003682 (chromatin binding)	GO:0005634 (nucleus), GO:0005654 (nucleoplasm), GO:0005829 (cytosol), GO:0097344 (Rix1 complex)	0.75	0.2791666666666667	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	2720423	2722357	gene-B9J08_003892		ORC4	0.40397350993377484	0.0	OG0001616	1	1	Ortholog(s) have DNA replication origin binding activity and role in DNA replication initiation, pre-replicative complex assembly involved in nuclear cell cycle DNA replication, silent mating-type cassette heterochromatin assembly	GO:0006260 (DNA replication), GO:0006267 (pre-replicative complex assembly involved in nuclear cell cycle DNA replication), GO:0006270 (DNA replication initiation), GO:0030466 (silent mating-type cassette heterochromatin assembly)	GO:0000166 (nucleotide binding), GO:0003677 (DNA binding), GO:0003688 (DNA replication origin binding), GO:0017111 (nucleoside-triphosphatase activity)	GO:0000808 (origin recognition complex), GO:0005634 (nucleus), GO:0005656 (nuclear pre-replicative complex), GO:0005664 (nuclear origin of replication recognition complex), GO:0031261 (DNA replication preinitiation complex)	0.5	0.3388888888888889	4	720	True
Candida_auris	SNP	PEKT02000008_C_auris_B8441	399507	403271	gene-B9J08_004254			0.39645776566757496	0.0	OG0006179	1	1	Protein of unknown function				0.75	0.26944444444444443	4	720	True
Candida_auris	SNP	PEKT02000009_C_auris_B8441	600063	601262	gene-B9J08_004727			0.3548387096774194	0.0	OG0003870	1	1	Ortholog of C. albicans SC5314 : C7_01590C_A/COE2, C. dubliniensis CD36 : Cd36_71420, C. parapsilosis CDC317 : CPAR2_300980 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_94952				0.5	0.275	4	720	True
Candida_auris	SNP	PEKT02000005_C_auris_B8441	535319	537811	gene-B9J08_002190			0.3525179856115108	0.0	OG0004772	1	2	Has domain(s) with predicted DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding activity, role in regulation of transcription, DNA-templated and host cell nucleus, nucleus localization	GO:0006355 (regulation of transcription, DNA-templated)	GO:0000981 (DNA-binding transcription factor activity, RNA polymerase II-specific), GO:0008270 (zinc ion binding)	GO:0005634 (nucleus), GO:0042025 (host cell nucleus)	0.5	0.2722222222222222	4	720	True
Candida_auris	SNP	PEKT02000005_C_auris_B8441	459136	460704	gene-B9J08_002154		BUD22	0.35135135135135137	0.0	OG0003507	1	1	Ortholog(s) have role in maturation of SSU-rRNA, ribosomal small subunit biogenesis and 90S preribosome, nucleus localization	GO:0030490 (maturation of SSU-rRNA), GO:0042274 (ribosomal small subunit biogenesis)		GO:0005634 (nucleus), GO:0030686 (90S preribosome)	0.5	0.2708333333333333	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	260812	264183	gene-B9J08_002698		BIR1	0.3478260869565218	0.0	OG0004254	1	1	Ortholog(s) have role in apoptotic process, chromosome segregation, mitotic spindle assembly checkpoint, mitotic spindle elongation, sister chromatid biorientation	GO:0000022 (mitotic spindle elongation), GO:0006915 (apoptotic process), GO:0007059 (chromosome segregation), GO:0007094 (mitotic spindle assembly checkpoint signaling), GO:0031134 (sister chromatid biorientation)		GO:0000778 (kinetochore), GO:0005634 (nucleus), GO:0005737 (cytoplasm), GO:0005819 (spindle), GO:0032133 (chromosome passenger complex), GO:0051233 (spindle midzone)	0.5	0.26666666666666666	4	720	True
Candida_auris	SNP	PEKT02000002_C_auris_B8441	94784	96502	gene-B9J08_000546		AEP3	0.34545454545454546	0.0	OG0003095	1	1	Ortholog(s) have role in mRNA metabolic process, mitochondrial translational initiation and extrinsic component of membrane, mitochondrial inner membrane localization	GO:0016071 (mRNA metabolic process), GO:0070124 (mitochondrial translational initiation)		GO:0005743 (mitochondrial inner membrane), GO:0019898 (extrinsic component of membrane)	0.5	0.2638888888888889	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	239776	241959	gene-B9J08_002686			0.34306569343065696	0.0	OG0000007	2	2	Protein of unknown function				0.5	0.2611111111111111	4	720	True
Candida_auris	SNP	PEKT02000006_C_auris_B8441	270791	271312	gene-B9J08_002352		YER134C	0.338235294117647	0.0	OG0001621	1	1	Ortholog(s) have acid phosphatase activity, protein tyrosine phosphatase activity, metal-dependent activity		GO:0003993 (acid phosphatase activity), GO:0016791 (phosphatase activity), GO:0030946 (protein tyrosine phosphatase activity, metal-dependent)		0.5	0.25555555555555554	4	720	True
Candida_auris	SNP	PEKT02000004_C_auris_B8441	310288	312681	gene-B9J08_001676		HRD3	0.33701657458563533	0.0	OG0002522	1	1	Ortholog(s) have ubiquitin-protein transferase activity and role in negative regulation of protein autoubiquitination, retrograde protein transport, ER to cytosol, ubiquitin-dependent ERAD pathway	GO:0030433 (ubiquitin-dependent ERAD pathway), GO:0030970 (retrograde protein transport, ER to cytosol), GO:1905524 (negative regulation of protein autoubiquitination)	GO:0004842 (ubiquitin-protein transferase activity), GO:0005515 (protein binding)	GO:0000838 (Hrd1p ubiquitin ligase ERAD-M complex), GO:0000839 (Hrd1p ubiquitin ligase ERAD-L complex), GO:0005789 (endoplasmic reticulum membrane), GO:0034099 (luminal surveillance complex)	0.5	0.25416666666666665	4	720	True
Candida_auris	SNP	PEKT02000004_C_auris_B8441	463201	465027	gene-B9J08_001745		DBP5	0.31578947368421056	0.0	OG0003566	1	1	Ortholog(s) have RNA helicase activity, RNA-dependent ATPase activity, inositol hexakisphosphate binding activity and role in mRNA export from nucleus, poly(A)+ mRNA export from nucleus, tRNA export from nucleus, translational termination	GO:0006406 (mRNA export from nucleus), GO:0006409 (tRNA export from nucleus), GO:0006415 (translational termination), GO:0016973 (poly(A)+ mRNA export from nucleus)	GO:0000822 (inositol hexakisphosphate binding), GO:0003676 (nucleic acid binding), GO:0003724 (RNA helicase activity), GO:0005524 (ATP binding), GO:0008186 (ATPase, acting on RNA)	GO:0005634 (nucleus), GO:0005737 (cytoplasm), GO:0005844 (polysome), GO:0005934 (cellular bud tip), GO:0010494 (cytoplasmic stress granule), GO:0044614 (nuclear pore cytoplasmic filaments)	0.75	0.2	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	754884	757406	gene-B9J08_002945		KIC1	0.31057268722466963	0.0	OG0000921	1	1	Ortholog(s) have protein kinase activity, role in budding cell apical bud growth, fungal-type cell wall organization and cellular bud, incipient cellular bud site, mating projection tip localization	GO:0006468 (protein phosphorylation), GO:0007118 (budding cell apical bud growth), GO:0031505 (fungal-type cell wall organization)	GO:0004672 (protein kinase activity), GO:0004713 (protein tyrosine kinase activity), GO:0005524 (ATP binding)	GO:0000131 (incipient cellular bud site), GO:0005933 (cellular bud), GO:0043332 (mating projection tip)	0.75	0.19583333333333333	4	720	True
Candida_auris	SNP	PEKT02000001_C_auris_B8441	770103	771711	gene-B9J08_000379		TRP2	0.28571428571428575	0.0	OG0003370	1	1	Ortholog(s) have anthranilate synthase activity, role in cleistothecium development, tryptophan biosynthetic process and anthranilate synthase complex localization	GO:0000162 (tryptophan biosynthetic process), GO:0009058 (biosynthetic process), GO:0070791 (cleistothecium development)	GO:0004049 (anthranilate synthase activity)	GO:0005950 (anthranilate synthase complex)	0.5	0.2	4	720	True
Candida_auris	SNP	PEKT02000009_C_auris_B8441	46432	48963	gene-B9J08_004487		YPR089W	0.28286852589641437	0.0	OG0002421	1	1	Ortholog of S. cerevisiae : YPR089W, C. albicans SC5314 : C1_04860W_A, C. glabrata CBS138 : CAGL0K08008g, C. dubliniensis CD36 : Cd36_04600 and C. parapsilosis CDC317 : CPAR2_105630		GO:0005515 (protein binding)		0.5	0.19722222222222222	4	720	True
Candida_auris	SNP	PEKT02000003_C_auris_B8441	248293	249552	gene-B9J08_001181		OPI1	0.28195488721804507	0.0	OG0001828	2	1	Ortholog(s) have phosphatidic acid binding, transcription corepressor activity	GO:0000122 (negative regulation of transcription by RNA polymerase II), GO:0008654 (phospholipid biosynthetic process), GO:0030968 (endoplasmic reticulum unfolded protein response), GO:0045944 (positive regulation of transcription by RNA polymerase II), GO:0071072 (negative regulation of phospholipid biosynthetic process)	GO:0003714 (transcription corepressor activity), GO:0070300 (phosphatidic acid binding)	GO:0005634 (nucleus), GO:0005635 (nuclear envelope), GO:0005654 (nucleoplasm), GO:0005783 (endoplasmic reticulum), GO:0031965 (nuclear membrane)	0.75	0.1736111111111111	4	720	True
Candida_auris	SNP	PEKT02000001_C_auris_B8441	785314	787149	gene-B9J08_000385		BFA1	0.281437125748503	0.0	OG0003622	1	1	Ortholog(s) have GDP-dissociation inhibitor activity, GTPase activator activity, role in mitotic spindle orientation checkpoint, negative regulation of exit from mitosis and Bfa1-Bub2 complex, spindle pole body localization	GO:0001100 (negative regulation of exit from mitosis), GO:0031578 (mitotic spindle orientation checkpoint signaling)	GO:0005092 (GDP-dissociation inhibitor activity), GO:0005096 (GTPase activator activity)	GO:0005816 (spindle pole body), GO:1990334 (Bfa1-Bub2 complex)	0.5	0.19583333333333333	4	720	True
Candida_auris	SNP	PEKT02000007_C_auris_B8441	1071425	1072867	gene-B9J08_003116		HSL7	0.281437125748503	0.0	OG0005563	1	1	Ortholog(s) have protein-arginine omega-N monomethyltransferase activity, protein-arginine omega-N symmetric methyltransferase activity	GO:0000086 (G2/M transition of mitotic cell cycle), GO:0018216 (peptidyl-arginine methylation), GO:0044257 (cellular protein catabolic process), GO:0051726 (regulation of cell cycle)	GO:0016274 (protein-arginine N-methyltransferase activity), GO:0035241 (protein-arginine omega-N monomethyltransferase activity), GO:0035243 (protein-arginine omega-N symmetric methyltransferase activity)	GO:0000144 (cellular bud neck septin ring), GO:0005824 (outer plaque of spindle pole body), GO:0005935 (cellular bud neck), GO:0032174 (cellular bud neck septin collar)	0.5	0.19583333333333333	4	720	True
Candida_auris	SNP	PEKT02000003_C_auris_B8441	562124	563404	gene-B9J08_001320		HFI1	0.27565392354124746	0.0	OG0003117	1	2	Ortholog(s) have transcription coactivator activity, transcription coregulator activity and role in chromatin organization, histone acetylation, transcription by RNA polymerase II	GO:0006325 (chromatin organization), GO:0006366 (transcription by RNA polymerase II), GO:0016573 (histone acetylation)	GO:0003712 (transcription coregulator activity), GO:0003713 (transcription coactivator activity)	GO:0000124 (SAGA complex), GO:0005671 (Ada2/Gcn5/Ada3 transcription activator complex), GO:0046695 (SLIK (SAGA-like) complex), GO:0070461 (SAGA-type complex)	0.5	0.19027777777777777	4	720	True
